iteration dataset variable_type variable_source variable_name spatial_frequency_bin spatial_region MSAV PSD MAV R
0 train anatomy model a_pred all all "<xarray.DataArray 'anatomy' ()> Size: 8B
array(0.)
array(77227.78728441)
Coordinates:
    frequency  int32 4B 90
    variable   <U7 28B 'Lu_true'"   
18 train Laplacian reference Lu_true 1.0 all    
18 train Laplacian reference Lu_true 2.0 all  16764296.601907128  
18 train Laplacian reference Lu_true 3.0 all  384698.71037239535  
18 train Laplacian reference Lu_true 4.0 all  44354.63006636809  
18 train Laplacian reference Lu_true 5.0 all  12922.812095501875  
18 train Laplacian reference Lu_true 6.0 all  4627.898005228037  
18 train Laplacian reference Lu_true 7.0 all  2607.952916773148  
18 train Laplacian reference Lu_true 8.0 all  1919.1599351332718  
18 train Laplacian reference Lu_true 9.0 all  1346.1640571232067  
18 train Laplacian reference Lu_true 10.0 all  1132.5993493290525  
18 train Laplacian reference Lu_true all 1   12.51688793914196 
18 train Laplacian reference Lu_true all 2   3.745669203795787 
18 train Laplacian reference Lu_true all 3   6.687161882960564 
18 train Laplacian reference Lu_true all 4   11.790114119299055 
18 train Laplacian reference Lu_true all 5   12.181949943004938 
18 train PDE model pde_grad all all "<xarray.DataArray 'PDE' ()> Size: 8B
array(0.)
Coordinates:
    frequency  int32 4B 90
    variable   <U8 32B 'pde_grad'"   "<xarray.DataArray 'PDE' ()> Size: 8B
array(nan)
Coordinates:
    frequency  int32 4B 90"
18 train PDE model pde_grad 1.0 all    
18 train PDE model pde_grad 2.0 all  0.0  
18 train PDE model pde_grad 3.0 all  0.0  
18 train PDE model pde_grad 4.0 all  0.0  
18 train PDE model pde_grad 5.0 all  0.0  
18 train PDE model pde_grad 6.0 all  0.0  
18 train PDE model pde_grad 7.0 all  0.0  
18 train PDE model pde_grad 8.0 all  0.0  
18 train PDE model pde_grad 9.0 all  0.0  
18 train PDE model pde_grad 10.0 all  0.0  
18 train PDE model pde_grad all 1   0.0 
18 train PDE model pde_grad all 2   0.0 
18 train PDE model pde_grad all 3   0.0 
18 train PDE model pde_grad all 4   0.0 
18 train PDE model pde_grad all 5   0.0 
18 train PDE residual pde_diff all all "<xarray.DataArray 'PDE' ()> Size: 8B
array(1.04681252e+08)
Coordinates:
    frequency  int32 4B 90
    variable   <U8 32B 'pde_diff'"   
18 train PDE residual pde_diff 1.0 all    
18 train PDE residual pde_diff 2.0 all  9524912566.233095  
18 train PDE residual pde_diff 3.0 all  206034144.30139107  
18 train PDE residual pde_diff 4.0 all  1121442848.0250804  
18 train PDE residual pde_diff 5.0 all  28776885.881538726  
18 train PDE residual pde_diff 6.0 all  464212949.1784234  
18 train PDE residual pde_diff 7.0 all  11571666.017531171  
18 train PDE residual pde_diff 8.0 all  129123900.38164966  
18 train PDE residual pde_diff 9.0 all  10088417.686311755  
18 train PDE residual pde_diff 10.0 all  2398134.797793488  
18 train PDE residual pde_diff all 1   7309.566127082815 
18 train PDE residual pde_diff all 2   7525.9869353215 
18 train PDE residual pde_diff all 3   7474.3990304786785 
18 train PDE residual pde_diff all 4   10092.9753377491 
18 train PDE residual pde_diff all 5   8863.533272743927 
18 train PDE reference mu_diff all all "<xarray.DataArray 'PDE' ()> Size: 8B
array(1.04681252e+08)
Coordinates:
    frequency  int32 4B 90
    variable   <U8 32B 'mu_diff'"   
18 train PDE reference mu_diff 1.0 all    
18 train PDE reference mu_diff 2.0 all  9524912566.233095  
18 train PDE reference mu_diff 3.0 all  206034144.30139107  
18 train PDE reference mu_diff 4.0 all  1121442848.0250804  
18 train PDE reference mu_diff 5.0 all  28776885.881538726  
18 train PDE reference mu_diff 6.0 all  464212949.1784234  
18 train PDE reference mu_diff 7.0 all  11571666.017531171  
18 train PDE reference mu_diff 8.0 all  129123900.38164966  
18 train PDE reference mu_diff 9.0 all  10088417.686311755  
18 train PDE reference mu_diff 10.0 all  2398134.797793488  
18 train PDE reference mu_diff all 1   7309.566127082815 
18 train PDE reference mu_diff all 2   7525.9869353215 
18 train PDE reference mu_diff all 3   7474.3990304786785 
18 train PDE reference mu_diff all 4   10092.9753377491 
18 train PDE reference mu_diff all 5   8863.533272743927 
18 train elastogram model mu_pred all all "<xarray.DataArray 'elastogram' ()> Size: 8B
array(1.13902828e+08)
Coordinates:
    frequency  int32 4B 90
    variable   <U7 28B 'mu_pred'"   "<xarray.DataArray 'elastogram' ()> Size: 8B
array(-0.04954443)
Coordinates:
    frequency  int32 4B 90"
18 train elastogram model mu_pred 1.0 all    
18 train elastogram model mu_pred 2.0 all  11794286310.22418  
18 train elastogram model mu_pred 3.0 all  175383408.26226494  
18 train elastogram model mu_pred 4.0 all  1115337454.539602  
18 train elastogram model mu_pred 5.0 all  27592011.66263673  
18 train elastogram model mu_pred 6.0 all  463233072.82254034  
18 train elastogram model mu_pred 7.0 all  11204761.155372445  
18 train elastogram model mu_pred 8.0 all  128788160.273585  
18 train elastogram model mu_pred 9.0 all  9905950.196066488  
18 train elastogram model mu_pred 10.0 all  2207203.660419747  
18 train elastogram model mu_pred all 1   7793.863752722986 
18 train elastogram model mu_pred all 2   7978.032259007576 
18 train elastogram model mu_pred all 3   5789.723606476533 
18 train elastogram model mu_pred all 4   3592.631079135005 
18 train elastogram model mu_pred all 5   7222.50894557762 
18 train elastogram residual mu_diff all all "<xarray.DataArray 'elastogram' ()> Size: 8B
array(1.04681252e+08)
Coordinates:
    frequency  int32 4B 90
    variable   <U7 28B 'mu_diff'"   
18 train elastogram residual mu_diff 1.0 all    
18 train elastogram residual mu_diff 2.0 all  9524912566.233095  
18 train elastogram residual mu_diff 3.0 all  206034144.30139107  
18 train elastogram residual mu_diff 4.0 all  1121442848.0250804  
18 train elastogram residual mu_diff 5.0 all  28776885.881538726  
18 train elastogram residual mu_diff 6.0 all  464212949.1784234  
18 train elastogram residual mu_diff 7.0 all  11571666.017531171  
18 train elastogram residual mu_diff 8.0 all  129123900.38164966  
18 train elastogram residual mu_diff 9.0 all  10088417.686311755  
18 train elastogram residual mu_diff 10.0 all  2398134.797793488  
18 train elastogram residual mu_diff all 1   7309.566127082815 
18 train elastogram residual mu_diff all 2   7525.9869353215 
18 train elastogram residual mu_diff all 3   7474.3990304786785 
18 train elastogram residual mu_diff all 4   10092.9753377491 
18 train elastogram residual mu_diff all 5   8863.533272743927 
18 train elastogram reference mu_true all all "<xarray.DataArray 'elastogram' ()> Size: 8B
array(14290650.18259529)
Coordinates:
    frequency  int32 4B 90
    variable   <U7 28B 'mu_true'"   
18 train elastogram reference mu_true 1.0 all    
18 train elastogram reference mu_true 2.0 all  3205625360.7457643  
18 train elastogram reference mu_true 3.0 all  27052149.866971437  
18 train elastogram reference mu_true 4.0 all  5887737.94901611  
18 train elastogram reference mu_true 5.0 all  1317326.3449889477  
18 train elastogram reference mu_true 6.0 all  930774.2190823411  
18 train elastogram reference mu_true 7.0 all  373110.26991664956  
18 train elastogram reference mu_true 8.0 all  318738.2962869032  
18 train elastogram reference mu_true 9.0 all  188345.85649560567  
18 train elastogram reference mu_true 10.0 all  191645.00459403038  
18 train elastogram reference mu_true all 1   3052.8306835779963 
18 train elastogram reference mu_true all 2   10015.975997504951 
18 train elastogram reference mu_true all 3   10015.975997504951 
18 train elastogram reference mu_true all 4   10015.975997504951 
18 train elastogram reference mu_true all 5   10015.975997504951 
18 train direct model direct_pred all all "<xarray.DataArray 'direct' ()> Size: 8B
array(22452690.4484988)
Coordinates:
    frequency  int32 4B 90
    variable   <U11 44B 'direct_pred'"   "<xarray.DataArray 'direct' ()> Size: 8B
array(0.42874677)
Coordinates:
    frequency  int32 4B 90"
18 train direct model direct_pred 1.0 all    
18 train direct model direct_pred 2.0 all  4387397372.880142  
18 train direct model direct_pred 3.0 all  116833785.13921782  
18 train direct model direct_pred 4.0 all  34434609.07269123  
18 train direct model direct_pred 5.0 all  16806753.734280754  
18 train direct model direct_pred 6.0 all  9555542.252829911  
18 train direct model direct_pred 7.0 all  4810548.097777674  
18 train direct model direct_pred 8.0 all  3562649.8066109684  
18 train direct model direct_pred 9.0 all  2109646.8825986898  
18 train direct model direct_pred 10.0 all  1811572.079111452  
18 train direct model direct_pred all 1   3496.308162107902 
18 train direct model direct_pred all 2   9757.922760226036 
18 train direct model direct_pred all 3   8385.944868196711 
18 train direct model direct_pred all 4   3803.0802775146667 
18 train direct model direct_pred all 5   3415.1419997440953 
18 train direct residual direct_diff all all "<xarray.DataArray 'direct' ()> Size: 8B
array(7474921.20340743)
Coordinates:
    frequency  int32 4B 90
    variable   <U11 44B 'direct_diff'"   
18 train direct residual direct_diff 1.0 all    
18 train direct residual direct_diff 2.0 all  825458252.8449337  
18 train direct residual direct_diff 3.0 all  118197169.6960203  
18 train direct residual direct_diff 4.0 all  39606002.2841481  
18 train direct residual direct_diff 5.0 all  18251720.426647622  
18 train direct residual direct_diff 6.0 all  11220001.25895756  
18 train direct residual direct_diff 7.0 all  5275058.312648423  
18 train direct residual direct_diff 8.0 all  4033557.5300058182  
18 train direct residual direct_diff 9.0 all  2298159.0371957435  
18 train direct residual direct_diff 10.0 all  1977224.1394095193  
18 train direct residual direct_diff all 1   674.2022035219995 
18 train direct residual direct_diff all 2   647.4812248444339 
18 train direct residual direct_diff all 3   7219.677885356874 
18 train direct residual direct_diff all 4   6785.923881524675 
18 train direct residual direct_diff all 5   6664.989361940163 
18 train direct reference mu_true all all "<xarray.DataArray 'direct' ()> Size: 8B
array(14290650.18259529)
Coordinates:
    frequency  int32 4B 90
    variable   <U11 44B 'mu_true'"   
18 train direct reference mu_true 1.0 all    
18 train direct reference mu_true 2.0 all  3205625360.7457643  
18 train direct reference mu_true 3.0 all  27052149.866971437  
18 train direct reference mu_true 4.0 all  5887737.94901611  
18 train direct reference mu_true 5.0 all  1317326.3449889477  
18 train direct reference mu_true 6.0 all  930774.2190823411  
18 train direct reference mu_true 7.0 all  373110.26991664956  
18 train direct reference mu_true 8.0 all  318738.2962869032  
18 train direct reference mu_true 9.0 all  188345.85649560567  
18 train direct reference mu_true 10.0 all  191645.00459403038  
18 train direct reference mu_true all 1   3052.8306835779963 
18 train direct reference mu_true all 2   10015.975997504951 
18 train direct reference mu_true all 3   10015.975997504951 
18 train direct reference mu_true all 4   10015.975997504951 
18 train direct reference mu_true all 5   10015.975997504951 
19 train anatomy model a_pred all all "<xarray.DataArray 'anatomy' ()> Size: 8B
array(0.)
Coordinates:
    frequency  int32 4B 90
    variable   <U6 24B 'a_pred'"   "<xarray.DataArray 'anatomy' ()> Size: 8B
array(nan)
Coordinates:
    frequency  int32 4B 90"
19 train anatomy model a_pred 1.0 all    
19 train anatomy model a_pred 2.0 all  0.0  
19 train anatomy model a_pred 3.0 all  0.0  
19 train anatomy model a_pred 4.0 all  0.0  
19 train anatomy model a_pred 5.0 all  0.0  
19 train anatomy model a_pred 6.0 all  0.0  
19 train anatomy model a_pred 7.0 all  0.0  
19 train anatomy model a_pred 8.0 all  0.0  
19 train anatomy model a_pred 9.0 all  0.0  
19 train anatomy model a_pred 10.0 all  0.0  
19 train anatomy model a_pred all 1   0.0 
19 train anatomy model a_pred all 2   0.0 
19 train anatomy model a_pred all 3   0.0 
19 train anatomy model a_pred all 4   0.0 
19 train anatomy model a_pred all 5   0.0 
19 train anatomy residual a_diff all all "<xarray.DataArray 'anatomy' ()> Size: 8B
array(0.)
Coordinates:
    frequency  int32 4B 90
    variable   <U6 24B 'a_diff'"   
19 train anatomy residual a_diff 1.0 all    
19 train anatomy residual a_diff 2.0 all  0.0  
19 train anatomy residual a_diff 3.0 all  0.0  
19 train anatomy residual a_diff 4.0 all  0.0  
19 train anatomy residual a_diff 5.0 all  0.0  
19 train anatomy residual a_diff 6.0 all  0.0  
19 train anatomy residual a_diff 7.0 all  0.0  
19 train anatomy residual a_diff 8.0 all  0.0  
19 train anatomy residual a_diff 9.0 all  0.0  
19 train anatomy residual a_diff 10.0 all  0.0  
19 train anatomy residual a_diff all 1   0.0 
19 train anatomy residual a_diff all 2   0.0 
19 train anatomy residual a_diff all 3   0.0 
19 train anatomy residual a_diff all 4   0.0 
19 train anatomy residual a_diff all 5   0.0 
19 train anatomy reference a_true all all "<xarray.DataArray 'anatomy' ()> Size: 8B
array(0.)
Coordinates:
    frequency  int32 4B 90
    variable   <U6 24B 'a_true'"   
19 train anatomy reference a_true 1.0 all    
19 train anatomy reference a_true 2.0 all  0.0  
19 train anatomy reference a_true 3.0 all  0.0  
19 train anatomy reference a_true 4.0 all  0.0  
19 train anatomy reference a_true 5.0 all  0.0  
19 train anatomy reference a_true 6.0 all  0.0  
19 train anatomy reference a_true 7.0 all  0.0  
19 train anatomy reference a_true 8.0 all  0.0  
19 train anatomy reference a_true 9.0 all  0.0  
19 train anatomy reference a_true 10.0 all  0.0  
19 train anatomy reference a_true all 1   0.0 
19 train anatomy reference a_true all 2   0.0 
19 train anatomy reference a_true all 3   0.0 
19 train anatomy reference a_true all 4   0.0 
19 train anatomy reference a_true all 5   0.0 
19 train "wave field" model u_pred all all "<xarray.DataArray 'wave field' ()> Size: 8B
array(0.00056665)
Coordinates:
    frequency  int32 4B 90
    variable   <U6 24B 'u_pred'"   "<xarray.DataArray 'wave field' ()> Size: 8B
array(0.69337355)
Coordinates:
    frequency  int32 4B 90"
19 train "wave field" model u_pred 1.0 all    
19 train "wave field" model u_pred 2.0 all  0.0747886904316554  
19 train "wave field" model u_pred 3.0 all  0.0010855758788044954  
19 train "wave field" model u_pred 4.0 all  0.007408672176371774  
19 train "wave field" model u_pred 5.0 all  8.925482526224009e-05  
19 train "wave field" model u_pred 6.0 all  0.0010880037999589079  
19 train "wave field" model u_pred 7.0 all  2.3099450426462252e-05  
19 train "wave field" model u_pred 8.0 all  0.00036638275670430046  
19 train "wave field" model u_pred 9.0 all  9.79562282333028e-06  
19 train "wave field" model u_pred 10.0 all  7.986609869612923e-06  
19 train "wave field" model u_pred all 1   0.0030957469136128285 
19 train "wave field" model u_pred all 2   0.0019530790320927737 
19 train "wave field" model u_pred all 3   0.0014055162398432623 
19 train "wave field" model u_pred all 4   0.0017472072387051505 
19 train "wave field" model u_pred all 5   0.0023005884620570646 
19 train "wave field" residual u_diff all all "<xarray.DataArray 'wave field' ()> Size: 8B
array(0.00056534)
